Malicious,Package Repository,Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata
0,NPM,URIjs-1.16.1,17325.0,4100.0,0.0014247464584001,0.0034602076124567,0.0011000809511466,0.0015220619648031,0.0077865367750967,0.0150604459162149,0.0039013099918378,0.0086167194299319,0.0035401195348135,0.0107650903498654,0.0034800555756397,0.0055973818840475,18.0,0.0,2.0,132.0,77.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0609563962899401,0.1282613710808351,0.9609640474436812,-0.0,0.0317243457292146,0.1215903469058733,0.9591479170272448,-0.0,7993,3245,12,60,0,0.0665614262059344,0.1165208951296335,0.3609640474436811,0.0883398337553553,0.2431100177305241,0.2661827610496219,0.8429078545765152,0.4854752972273343,20,38,5,4,0
0,NPM,abbstrap-1.0.23,83285.0,29190.0,0.0008106309635192,0.0029453015427769,0.0008380552225914,0.001370592950504,0.0076506963949357,0.0160764847350401,0.0026072026357211,0.0081840659481905,0.0021936573414371,0.0119617224880382,0.0018232281637815,0.0025689802304081,30.0,0.0,16.0,593.0,166.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1447114949887347,0.1717942909448524,0.8322488896002308,0.2717822215997982,0.1501803167488393,0.178547139847966,0.792481250360578,0.3096910973393819,34035,2219,2689,48,32,0.1496343989270256,0.1277885389450367,0.3609640474436811,0.2516291673878228,0.2802962739995267,0.189770426176961,0.792481250360578,0.4056390622295664,55,112,45,7,0
0,NPM,abs1004-axios-0.21.4,14306.0,4303.0,0.0013200213233865,0.0096153846153846,0.0023321704704576,0.0018783364886422,0.0067702526545749,0.024390243902439,0.0047237955071299,0.0081384853627683,0.0016922673279693,0.0086325966850828,0.0025154135989458,0.0021384624569244,36.0,0.0,5.0,203.0,90.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0759588890873044,0.135777519976127,0.5783898247235197,0.1686450333085069,0.156559838092216,0.2031392012128419,0.6893917467430878,0.2958363892911637,5283,520,0,11,4,0.0926265836848159,0.1211460887968438,0.4329283087286117,0.2197484934607567,0.2557833210472177,0.2426607070162797,0.792481250360578,0.5,44,46,32,4,1
0,NPM,acc-strapi-1.0.0,17870.0,6511.0,0.0002673327725304,0.0070422535211267,0.000976132256751,0.0,0.0088210534232324,0.0205128205128205,0.0037051758123744,0.0100701870836099,0.0012133982956573,0.0111731843575419,0.0019217929821662,0.0016900934896717,17.0,0.0,7.0,270.0,140.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.071627369872383,0.1211528933660905,0.5,0.1856161633204378,0.1214835274665245,0.1709682944812397,0.7233083338141041,0.2717822215997982,6418,1391,0,5,9,0.1026584218766246,0.1375445868544306,0.6493974703476992,0.2197484934607567,0.2421677334697889,0.2448982434300921,0.75,0.4926140680171258,51,68,43,3,2
0,NPM,accounting-0.4.1,24470.0,6480.0,0.0018065750311932,0.0044416243654822,0.0014258191472545,0.0027963579977178,0.0083452796857762,0.019806338028169,0.0068494835803681,0.0133140535396109,0.0044805446733845,0.0141578638497652,0.0043326239698353,0.0079748266261734,27.0,0.0,5.0,59.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0501168604500305,0.1147962904231876,0.75,-0.0,0.1621429039194593,0.2051643321255194,0.9319131950454078,0.325011210824177,25686,1472,6,183,4,0.0,0.0,-0.0,-0.0,0.1922174360385206,0.1725326175280786,0.4854752972273343,0.354417836666098,12,14,1,5,0
0,NPM,actid-react-error-overlay-4.0.5,25367.0,5734.0,0.0002144185643111,0.0002144185643111,0.0,0.0002144185643111,0.0026838458499166,0.0026838458499166,0.0,0.0026838458499166,0.0006553016796923,0.0006553016796923,0.0,0.0006553016796923,41.0,0.0,4.0,158.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1447652337904234,0.1756517840523606,0.8189609709102907,0.2717822215997982,0.3997468664595357,0.2387432381933097,0.9686980511672012,0.5741647627809028,3659,653,107,878,13,0.1265532994829031,0.1277387671369806,0.4969486319682115,0.2344977967946406,0.3147701323224245,0.2278153410891804,0.7097781492858066,0.4908293753196779,25,23,28,1,1
0,NPM,admin-lte-3.2.0,19295.0,8299.0,0.0002611621034916,0.0027604054345481,0.0006227276735832,0.0001671269901098,0.0055299715608529,0.0130687944791891,0.0027550211791153,0.0069081118996534,0.0022763418181803,0.0143540669856459,0.0026708989055102,0.0025991556730709,10.0,0.0,1.0,481.0,156.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,16.0,30.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1502854416019506,0.1723447559935984,0.7295739585136224,0.2717822215997982,0.2397718678486587,0.1919605249234027,0.9056390622295662,0.3420192178195208,7923,660,316,155,7,0.1538394485971782,0.1419760057455637,0.4527936308491301,0.2717822215997982,0.3034270692335144,0.1980613693676914,0.792481250360578,0.4926140680171258,59,83,83,5,18
0,NPM,amazon-cognito-auth-js-1.3.3,84125.0,26119.0,0.0007471067630137,0.0101419878296146,0.002133720620471,0.0,0.0080323292229401,0.0248447204968944,0.0069852780490913,0.0090146594160643,0.0008008207595285,0.0063058065808429,0.0011650387018571,0.001160429652026,74.0,0.0,19.0,172.0,66.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0801114609841319,0.1454249305948555,0.8429078545765152,0.1856161633204378,0.2090551315239323,0.2194151317246098,0.9751060324573736,0.3609640474436811,51626,2501,214,204,21,0.0976335330333704,0.1449470406482023,0.5948659584103665,0.2344977967946406,0.2699257616548995,0.2262704864748644,0.8804820237218406,0.4591479170272448,29,37,17,4,2
0,NPM,analytics-node-6.0.0,970.0,332.0,0.0001110247585211,0.0001110247585211,0.0,0.0001110247585211,0.0056622626845786,0.0056622626845786,0.0,0.0056622626845786,0.0002220495170423,0.0002220495170423,0.0,0.0002220495170423,0.0,0.0,1.0,142.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0716659566127404,0.1242606967814546,0.5,0.1956217818146278,0.1302504203627595,0.1754294788610245,0.612197222702993,0.2580691459585263,273,24,0,1,1,0.064113294486351,0.112935141723245,0.4591479170272448,0.1766796675107106,0.2445731621395561,0.2323701138509308,0.6997906153230322,0.4926140680171258,36,32,27,2,0
0,NPM,angular-1.8.3,163844.0,36954.0,0.0008755116427302,0.0023115651551285,0.0012535903466999,0.0013132674640953,0.0143391119257681,0.0204081632653061,0.0101345288742107,0.0201889155100499,0.0025588034184064,0.0067881084067678,0.0036895169815199,0.0038382051276097,28.0,0.0,10.0,54.0,25.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0963323448571668,0.1530184085577402,0.7609640474436811,0.2197484934607567,0.1767607849626664,0.206730745901189,0.8962406251802889,0.325011210824177,36204,1565,14,167,5,0.0,0.0,-0.0,-0.0,0.1583849876093325,0.1992457560088419,0.6893917467430878,0.3455224202259591,15,16,1,3,0
0,NPM,angular-aria-1.8.3,1673.0,442.0,0.0,0.0,0.0,0.0,0.0078103045232438,0.0181818181818181,0.0090934266094175,0.0111127930109852,0.0019283663860868,0.0045195052331113,0.0023315086080182,0.0028925495791302,0.0,0.0,0.0,68.0,34.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0989629764099071,0.1552407544394444,0.5478976275004669,0.2612796872684704,0.1530840286392034,0.1455323261050888,0.4854752972273343,0.2516291673878228,546,56,0,2,0,0.0108899171132535,0.0462020054240459,0.2069084251518168,-0.0,0.1750261248512616,0.2044280284710624,0.6893917467430878,0.3572650324448757,18,17,1,3,0
0,NPM,angular-material-1.2.5,462867.0,120113.0,0.0011494451686715,0.009597924773022,0.0013609305971223,0.001453488372093,0.005913325184421,0.0159663865546218,0.0042822087837413,0.0096741344195519,0.0026513988545089,0.0137409824802473,0.0019655569933897,0.0039614017267648,188.0,0.0,84.0,86.0,52.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,46.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.110875608880446,0.1521411788206704,0.7609640474436811,0.2516291673878228,0.3073363120184403,0.2384084421140289,0.9209838566541512,0.4772170014624824,137836,10785,0,4692,80,0.0503250422458621,0.0808578658151155,0.2069084251518168,0.1686450333085069,0.2193980101861433,0.2403675927561164,0.6242288819985042,0.4963688243068336,23,13,7,4,0
0,NPM,angular-messages-1.8.3,3820.0,844.0,0.0002279451423489,0.0006203473945409,0.0003413097247543,0.0003419177135234,0.013486449076816,0.0223325062034739,0.0102498845835738,0.0191027610382449,0.0022794514234893,0.0062034739454094,0.0034130972475434,0.003419177135234,0.0,0.0,0.0,71.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0877487699069329,0.1366467573083961,0.5783898247235197,0.2197484934607567,0.2532970499106012,0.1370293502383661,0.5204260414863776,0.325011210824177,654,8,0,2,0,0.0088760543846582,0.0376579094734346,0.1686450333085069,-0.0,0.1446449315256303,0.1942717835448502,0.6893917467430878,0.3189278035553423,18,21,1,3,0
0,NPM,angular-resource-1.8.3,4725.0,928.0,0.0011062005177846,0.0028465075541931,0.0015255227372086,0.0016593007766769,0.0145089939035661,0.0247427195095248,0.0109794682142189,0.0203078676912703,0.0015528672383571,0.004160280271513,0.0022717907274616,0.0023293008575357,2.0,0.0,0.0,70.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0714729412566617,0.1372650575138154,0.6493974703476992,-0.0,0.1086529840179492,0.1707081292038128,0.612197222702993,0.2717822215997982,966,144,2,9,0,0.0088760543846582,0.0376579094734346,0.1686450333085069,-0.0,0.1698510342610277,0.2002431010241099,0.6893917467430878,0.3525288250388356,18,18,1,3,0
0,NPM,angular-ui-bootstrap-2.5.6,122201.0,43671.0,0.0019979728663339,0.0154559505409582,0.0036989759164909,0.0017494683199833,0.0057367818540415,0.02,0.0047398150149027,0.008204353531677,0.0024249992605669,0.0084745762711864,0.0021488727255628,0.0035445800915618,34.0,0.0,7.0,121.0,61.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,150.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1511587756180182,0.1601835715329524,0.75,0.2958363892911637,0.1509318592601864,0.2067604643798516,0.982798115178801,0.325011210824177,34639,12349,51,854,46,0.1005296039187071,0.1164340902293354,0.3866141742624588,0.2197484934607567,0.337813289625745,0.2090369201152538,0.6664102022925098,0.5,25,13,23,6,1
0,NPM,anime-aframe-2.2.3,3938.0,1034.0,0.0032151561806278,0.0049631212518094,0.0024719959102195,0.0040891387162186,0.0150522423702303,0.0216447232370579,0.0093231758515528,0.0183484828036441,0.0065317966535168,0.0090990556283173,0.0036306524602869,0.0078154261409171,0.0,0.0,0.0,52.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0639596365070571,0.1456694352186263,0.792481250360578,-0.0,0.1548797732765276,0.1877540051491875,0.5306390622295665,0.325011210824177,3453,98,0,7,0,0.0271658207821521,0.0732966167608687,0.2579734650037237,-0.0,0.1770924166214657,0.1764018447682809,0.4854752972273343,0.325011210824177,14,11,2,3,0
0,NPM,anime-axios-0.1.1,12009.0,3623.0,0.0011735359945686,0.0096153846153846,0.002223840231809,0.0015431010123262,0.0068575655611664,0.024390243902439,0.0048838976220119,0.0082189529978977,0.0016962186567141,0.0086325966850828,0.0025789080322772,0.0021155336091266,29.0,0.0,3.0,198.0,86.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0755549628282994,0.1352289251501279,0.5783898247235197,0.1686450333085069,0.1621183504104329,0.1980972986808221,0.6893917467430878,0.2958363892911637,4474,342,0,7,0,0.0994546350120051,0.1221735341314555,0.4329283087286117,0.2197484934607567,0.2507151545836028,0.2406983983218735,0.792481250360578,0.4926140680171258,40,45,30,4,1
0,NPM,animejs-3.2.1,11149.0,2630.0,0.0028031109023996,0.0045090745124563,0.0014774078768345,0.0032297989117942,0.0142225360679416,0.0227144628564987,0.0073542309549187,0.016350454910666,0.0044500970860002,0.0072145192199301,0.0023940598750921,0.0051415127022581,0.0,0.0,0.0,66.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0781307173400764,0.1547916432534078,0.792481250360578,-0.0,0.1514861903007387,0.1850687878659072,0.6608034791941735,0.325011210824177,6872,157,14,15,0,0.072745271783075,0.1114328324785193,0.2717822215997982,0.1917940463312638,0.2074261081357342,0.2066425324126488,0.5,0.3768177018016528,16,14,6,2,0
0,NPM,anjan-babel-plugin-named-asset-import-0.0.1,177.0,95.0,0.0,0.0,0.0,0.0,0.0029817368617219,0.0029817368617219,0.0,0.0029817368617219,0.0029817368617219,0.0029817368617219,0.0,0.0029817368617219,0.0,0.0,0.0,54.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.090659019954202,0.1203373659384357,0.4315602842833155,0.2344977967946406,0.0,0.0,-0.0,-0.0,100,4,0,0,0,0.0489512788953523,0.1000062389319257,0.3420192178195208,-0.0,0.2256457230003331,0.1985064876224853,0.5,0.3609640474436811,15,9,4,2,0
